rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-0104-dup-1,,geoahgia,miles,2615,melbourbe,,1724 4347 491 9749,74105.75,17,147497.3,33,f,76.289
rec-0104-org,male,georgia,miles,2615,melbourne,08 8316 6384,1724 4347 4912 9749,74105.75,17,147497.3,33,f,76.289
rec-0105-dup-0,,olifia,raedhel,2615,melbourne,,9982 0092 8527 8163,73644.59,55,46589.6,766,m,76.127
rec-0105-dup-1,male,olivya,raetel,2515,m4lbourne,07 5486 9724,9982 0092 8527 863,73644.59,55,46589.6,76,m,76.127
rec-0105-dup-2,,olivia,raetel,2615,meobourne,07 5486 9724,9982 009 8527 8163,73644.59,55,46589.6,6,m,76.127
rec-0105-org,male,olivia,raethel,2615,melbourne,07 5486 9724,9982 0092 8527 8163,73644.59,55,46589.6,76,m,76.127
rec-0106-org,male,amber,sincovich,2913,perth,02 3011 5380,0752 9670 2735 7353,53924.08,58,118667.5,14,na,76.010
rec-0107-dup-0,,abbev,joanou,291r,sydney,,4593 2427 0497 4098,36979.59,22,77925.9,86,m,68.910
rec-0107-org,female,abbey,joannou,2914,sydney,07 3082 1699,4593 2427 0497 4098,36979.59,22,77925.9,86,m,68.910
rec-0108-org,male,jasmine,noble,2605,sydney,07 6620 2472,2498 2073 9356 2705,70085.81,74,16187.9,76,f,79.824
rec-0109-org,male,summer,gladman,2617,sydney,08 2989 4629,0147 2008 2400 4596,71733.75,116,88798.1,63,f,80.764
rec-0110-dup-0,,lbauren,wight,26q1,melbourne,07 1582 5909,5482 6433 5068 32939,97994.04,20,42690.4,74,na,75.473
rec-0110-org,female,lauren,white,2611,melbourne,07 1582 5909,5482 6433 5068 2939,97994.04,20,42690.4,74,na,75.473
rec-0111-org,male,leah,havelberg,2602,melbourne,03 7283 7352,0423 2925 8857 2384,50952.03,102,82973.9,96,m,77.116
rec-0112-org,female,jacqueline,haythorpe,2905,brisbane,04 4522 5755,5468 4644 3993 6362,38912.69,120,65651.0,18,m,76.180
rec-0113-dup-0,,klaudia,lokk,2615,brisbaje,,6511 4140 3774 4335,97611.34,72,161940.2,78,f,78.234
rec-0113-dup-1,,claudia,lokk,261r,brisbane,,6511 140 3774 4335,97611.34,72,161940.2,78,f,78.234
rec-0113-dup-2,,claudya,lock,2615,brisbane,,6511 41440 3774 4335,97611.34,72,161940.2,786,f,78.234
rec-0113-org,female,claudia,lock,2615,brisbane,08 3385 8110,6511 4140 3774 4335,97611.34,72,161940.2,78,f,78.234
rec-0114-org,female,talena,beadle,2612,brisbane,03 1439 2376,2770 0822 8120 0326,43071.50,90,18595.9,37,na,77.090
rec-0115-org,male,paige,heenan,2902,perth,07 8669 1048,4148 6465 0250 3121,56459.09,113,130951.9,59,f,73.943
rec-0116-dup-0,male,cloe,camppell,2615,syrney,,5923 97914 4197 5549,49511.73,85,89236.4,55,f,69.712
rec-0116-dup-1,,xloe,campbell,2615,,,5923 994 4197 5549,49511.73,85,89236.4,55,f,69.712
rec-0116-dup-2,,khloe,cambell,2615,sydney,,5923 9794 41967 5549,49511.73,85,89236.4,55,f,69.712
rec-0116-org,male,chloe,campbell,2615,sydney,08 8979 5039,5923 9794 4197 5549,49511.73,85,89236.4,55,f,69.712
rec-0117-org,male,keeley,green,2602,melbourne,08 8782 7315,5454 3903 7607 2221,44503.76,103,269083.1,58,f,75.523
rec-0118-org,female,aurora,gillard,2905,brisbane,04 3701 9089,8041 8175 3254 0680,97431.41,41,243683.4,36,f,80.432
rec-0119-org,male,emiily,cordiner,2604,melbourne,02 6283 1541,2692 0959 3158 6188,48993.51,34,253097.1,27,f,75.677
rec-0120-dup-0,male,alana,bratshaw,290r,per5h,,0772 7977 1580 2694,80463.02,21,29383.1,1065,f,75.198
rec-0120-dup-1,male,alaria,bradzhaw,2905,,,0772 7977 15809 2694,80463.02,21,29383.1,106,f,75.198
rec-0120-org,male,alana,bradshaw,2905,perth,02 2889 1991,0772 7977 1580 2694,80463.02,21,29383.1,106,f,75.198
rec-0121-org,female,emiily,ryan,2614,perth,04 1469 7560,1878 6509 6843 4886,24796.99,87,106613.4,10,f,76.123
rec-0122-org,male,katelyn,toso,2615,melbourne,03 5445 0258,0088 6172 3233 1687,62230.57,40,59924.9,62,f,66.411
rec-0123-dup-0,female,drinity,krosser,2604,prisbane,,5765 3880 3383 3241,26032.08,53,58836.8,34,m,68.897
rec-0123-dup-1,,triniti,grojser,2695,brisbane,04 9303 7252,5765 388 3383 3241,26032.08,53,58836.8,34,m,68.897
rec-0123-org,female,trinity,grosser,2605,brisbane,04 9303 7252,5765 3880 3383 3241,26032.08,53,58836.8,34,m,68.897
rec-0124-dup-0,,darnia,paine,2618,sydnley,02 1726 6778,9703 6112 8336 3378,84413.26,119,47457.3,658,na,68.816
rec-0124-dup-1,male,taahnia,pain,missing,sydney,,9703 6112 8336 3378,84413.26,119,47457.3,588,na,68.816
rec-0124-dup-2,male,tarhia,pairie,2617,jydney,,9703 6112 8336 3378,84413.26,119,47457.3,5,na,68.816
rec-0124-org,male,tarnia,paine,2617,sydney,02 1726 6778,9703 6112 8336 3378,84413.26,119,47457.3,58,na,68.816
rec-0125-org,male,charli,macgowan,2604,melbourne,03 1731 4070,8094 6803 3327 8455,29992.71,66,97464.0,97,na,72.115
rec-0126-org,female,maddison,newport,2617,perth,08 5546 2461,7127 6617 4921 9495,64200.06,45,96007.4,22,m,72.969
rec-0127-org,female,krystin,benger,2617,melbourne,07 1938 9800,1192 3729 2881 4361,31828.14,8,15912.2,109,na,82.944
rec-0128-dup-0,,jordan,eylest,2602,pert,,7456 9267 38309 3881,35363.70,62,65990.3,41,f,79.597
rec-0128-org,female,jordan,eyles,2602,perth,04 8063 3325,7456 9267 3309 3881,35363.70,62,65990.3,41,f,79.597
rec-0129-org,female,cassandra,nye,2605,sydney,07 8577 8254,6126 8580 2893 1424,46429.39,39,68483.2,67,m,74.487
rec-0130-dup-0,male,erin,kreen,2913,melbouene,,6909 3767 9938 925,40936.02,111,34687.7,521,m,68.123
rec-0130-org,male,erin,green,2913,melbourne,02 0717 3238,6909 3767 9938 9253,40936.02,111,34687.7,21,m,68.123
rec-0131-dup-0,,isabelel,maynaahd,missing,sydney,07 0196 9734,72441238 1897 7249,38652.08,119,29035.4,70,na,68.829
rec-0131-dup-1,female,istabelle,maynaahd,2702,,07 0196 9734,7244 12381897 7249,38652.08,119,29035.4,70,na,68.829
rec-0131-org,female,isabelle,maynard,2602,sydney,07 0196 9734,7244 1238 1897 7249,38652.08,119,29035.4,70,na,68.829
rec-0132-org,female,alexis,neville,2603,hobart,02 7964 1103,4102 2482 4251 9129,46759.49,30,60512.9,14,m,75.863
rec-0133-org,male,lily,glass,2603,sydney,04 2562 7274,8394 7507 4268 6280,70932.94,51,82810.1,58,f,77.645
rec-0134-org,male,rachel,shepherd,2611,sydney,02 0589 2841,8287 6465 5251 5329,21715.65,85,79082.2,95,na,87.335
rec-0135-dup-0,,rupy,shevchenko,2913,melbourne,,1648 1861 93498 9543,78288.66,61,13108.6,1,f,79.817
rec-0135-dup-1,female,rupy,sthevchenko,291e,melpourne,04 1823 2393,1648 1861 3498 543,78288.66,61,13108.6,11,f,79.817
rec-0135-dup-2,female,rubi,shevchencko,2914,melbourne,,1648 186 3498 9543,78288.66,61,13108.6,11,f,79.817
rec-0135-org,female,ruby,shevchenko,2913,melbourne,04 1823 2393,1648 1861 3498 9543,78288.66,61,13108.6,11,f,79.817
rec-0136-org,female,jasmine,shoeman,2913,hobart,08 4297 3065,5288 6043 0904 3169,78411.41,31,70714.6,79,na,75.578
rec-0137-dup-0,,ckeeley,jcerri,2614,melboyrne,,9891 4299 8651 8943,18469.75,84,67878.1,34,na,71.494
rec-0137-org,male,keeley,scerri,2614,melbourne,08 7216 5343,9891 4299 8651 8943,18469.75,84,67878.1,34,na,71.494
rec-0138-dup-0,female,emiili,jhepherdson,260t,brisbane,,4631 5315 069 7151,51156.92,68,38165.3,46,na,75.669
rec-0138-dup-1,female,emi'lly,shepheahdson,missing,brisbane,,4631 53315 0691 7151,51156.92,68,38165.3,46,na,75.669
rec-0138-org,female,emiily,shepherdson,2605,brisbane,07 4396 7319,4631 5315 0691 7151,51156.92,68,38165.3,46,na,75.669
rec-0139-org,female,chelsea,butt,2902,brisbane,02 4327 6112,0503 1644 1532 6769,58873.88,18,23504.1,64,m,70.783
rec-0140-org,female,emiily,david,2605,brisbane,04 9285 4678,0065 9962 9914 5712,65247.28,70,36979.6,32,m,73.507
rec-0141-dup-0,,alana,blunden,260q,brizbane,,6564 8750 8603 2445,25273.94,9,64801.3,8,na,77.673
rec-0141-org,female,alana,blunden,2602,brisbane,08 3921 6686,6564 8750 8603 2445,25273.94,9,64801.3,84,na,77.673
rec-0142-dup-0,male,ckiara,maon,261t,melbourne,,4081 905 2928 9134,54290.07,54,79256.1,33,f,71.338
rec-0142-dup-1,male,kyara,mahom,2614,melbourne,,4081 905 2928 9134,54290.07,54,79256.1,33,f,71.338
rec-0142-dup-2,,kiara,maon,2614,melbourne,,4081 9045 2928 9134,54290.07,54,79256.1,033,f,71.338
rec-0142-org,male,kiara,mahon,2615,melbourne,07 4073 7537,4081 9045 2928 9134,54290.07,54,79256.1,33,f,71.338
rec-0143-org,male,sophie,coulson,2615,melbourne,02 1561 2644,3786 2507 3773 1007,56454.02,3,15404.6,45,f,74.475
rec-0144-dup-0,,chelsie,speaahs,290q,brizbane,,2955 2871 7435 9494,50475.25,88,7694.7,25,na,76.031
rec-0144-dup-1,,chels:e,zpears,290q,brisbane,,2955 2871 7435 9494,50475.25,88,7694.7,25,na,76.031
rec-0144-org,female,chelsie,spears,2902,brisbane,07 7071 9235,2955 2871 7435 9494,50475.25,88,7694.7,25,na,76.031
rec-0145-org,female,tayla,seychell,2913,sydney,02 5703 7141,8548 8963 0899 0512,80249.01,12,89688.1,81,f,68.587
rec-0146-dup-0,,naomy,smallacombe,26o7,brisbane,,7673 0392 119 3076,43308.44,79,67654.6,46,na,81.924
rec-0146-org,female,naomi,smallacombe,2607,brisbane,08 8411 0770,7673 0392 1119 3076,43308.44,79,67654.6,46,na,81.924
rec-0147-dup-0,,bethani,stups,2905,sydney,,4356 7620 0405 5575,39404.23,29,54159.5,79,f,74.237
rec-0147-dup-1,,bethnny,stybbs,290r,sydny,03 3172 5899,4356 7620 0405 5575,39404.23,29,54159.5,97,f,74.237
rec-0147-dup-2,,betany,stups,missing,sydney,03 3172 5899,4356 7620 04705 5575,39404.23,29,54159.5,97,f,74.237
rec-0147-org,male,bethany,stubbs,2905,sydney,03 3172 5899,4356 7620 0405 5575,39404.23,29,54159.5,97,f,74.237
rec-0148-org,male,rachel,noble,2905,sydney,08 5787 8656,6645 8535 7906 7853,43690.01,0,303069.3,87,f,73.751
rec-0149-dup-0,male,karistsa,browne,2618,sydne7,,3921 107 2320 8864,43480.75,86,1591.6,36,na,70.765
rec-0149-dup-1,,karijsa,browne,missing,sydney,,3921 2107 62320 8864,43480.75,86,1591.6,36,na,70.765
rec-0149-dup-2,,karistsa,brown,2617,zydney,04 2250 6286,3921 2107 2320 864,43480.75,86,1591.6,36,na,70.765
rec-0149-org,male,karissa,browne,2617,sydney,04 2250 6286,3921 2107 2320 8864,43480.75,86,1591.6,36,na,70.765
rec-0150-org,male,xanthe,menzies,2605,melbourne,04 6641 5754,4386 4223 7842 7526,40893.32,18,67606.3,36,na,76.584
rec-0151-dup-0,,kiahra,barbvto,26q7,jydney,02 3131 7526,6343 3754 6371 0128,67075.75,35,34909.8,51,m,69.602
rec-0151-org,female,kirra,barbuto,2617,sydney,02 3131 7526,6343 3754 6371 0128,67075.75,35,34909.8,51,m,69.602
rec-0152-org,male,emma,beattie,2615,melbourne,03 1806 1944,4205 1284 7241 5680,33725.81,36,90215.6,23,m,71.798
rec-0153-org,male,montana,garnett,2904,sydney,08 7844 2507,8442 0320 4315 5080,32308.81,98,29618.1,80,m,76.196
rec-0154-org,male,tiana,boss,2607,sydney,04 2013 6943,1491 0501 4910 0962,19355.60,47,21072.1,85,m,72.233
rec-0155-org,male,shona,white,2607,sydney,07 3419 1395,3723 7691 8913 5850,30910.01,51,88909.5,40,f,74.860
rec-0156-dup-0,male,loiuse,bacchuj,missing,melbourne,,5361 239 6628 9553,66465.10,54,7970.9,109,na,74.513
rec-0156-dup-1,male,louise,bacchus,2y17,melbournw,,5361 4239 66728 9553,66465.10,54,7970.9,1097,na,74.513
rec-0156-dup-2,,oluise,pacchus,2617,melbourne,,5361 4239 6628 9553,66465.10,54,7970.9,190,na,74.513
rec-0156-org,male,louise,bacchus,2617,melbourne,03 9970 1529,5361 4239 6628 9553,66465.10,54,7970.9,109,na,74.513
rec-0157-dup-0,,loren,stanly,2614,sydney,,3036 6030 9695 6949,39042.50,71,76079.3,88,f,76.301
rec-0157-org,female,lauren,stanley,2615,sydney,03 8063 3255,3036 6030 9695 6949,39042.50,71,76079.3,88,f,76.301
rec-0158-dup-0,female,mija,pateahson,2695,sydny,,4495 9132 0784 5336,58027.73,33,80645.0,15,m,76.718
rec-0158-dup-1,female,mila,paterjon,2695,,,4495 9132 07284 5336,58027.73,33,80645.0,15,m,76.718
rec-0158-dup-2,female,mils,paterston,2604,sydne6,04 8945 9135,4495 9132 784 5336,58027.73,33,80645.0,15,m,76.718
rec-0158-org,female,mila,paterson,2605,sydney,04 8945 9135,4495 9132 0784 5336,58027.73,33,80645.0,15,m,76.718
rec-0159-org,female,tara,breheny,2905,melbourne,04 2283 6935,2249 4831 6821 0244,16318.39,78,91067.8,43,na,72.352
rec-0160-org,male,shelby,everett,2605,sydney,08 4926 8596,4883 6856 6850 1769,66484.40,37,29170.0,71,na,78.558
rec-0161-org,female,tara,taxi,2913,perth,08 4921 9606,5133 5513 4179 0087,30422.29,119,123226.1,61,f,79.514
rec-0162-dup-0,,ashlee,mkandrew,missing,pert,03 0690 6002,1048 8839 6680 3008,66504.88,56,181390.8,76,f,75.241
rec-0162-dup-1,,ashlee,mkandrew,2612,perrh,,1048 8839 6680 3008,66504.88,56,181390.8,67,f,75.241
rec-0162-dup-2,female,asthlee,mcandr3w,2612,perh,03 0690 6002,1048 8839 6680 3008,66504.88,56,181390.8,76,f,75.241
rec-0162-org,female,ashlee,mcandrew,2611,perth,03 0690 6002,1048 8839 6680 3008,66504.88,56,181390.8,67,f,75.241
rec-0163-dup-0,male,madison,linell,2913,jydney,,4869 3577 68912 9000,20905.59,7,42436.5,25,f,80.792
rec-0163-dup-1,,madisoj,linnell,2923,sydbey,,4869 3577 6812 9000,20905.59,7,42436.5,45,f,80.792
rec-0163-org,male,madison,linnell,2913,sydney,03 7159 6298,4869 3577 6812 9000,20905.59,7,42436.5,45,f,80.792
rec-0164-dup-0,,emiili,stepenson,2994,sydney,02 4819 6767,8624 75246452 4050,33781.27,36,176920.6,47,f,80.743
rec-0164-org,female,emiily,stephenson,2904,sydney,02 4819 6767,8624 7524 6452 4050,33781.27,36,176920.6,47,f,80.743
rec-0165-org,male,dayna,campbell,2602,sydney,03 4727 8391,5579 7392 9039 4764,63302.64,89,66287.3,23,m,77.382
rec-0166-org,female,kelsye,teteris,2614,sydney,02 2723 1052,1889 3217 9921 2445,26338.63,11,36394.7,93,na,74.355
rec-0167-org,male,ruby,clisby,2614,perth,03 0471 5039,9204 9490 0507 7764,13872.78,68,80576.5,77,na,72.969
rec-0168-org,female,isabella,large,2904,perth,04 4248 2438,2809 9795 5979 1674,49259.15,64,28082.1,14,m,75.517
rec-0169-dup-0,female,zasmin,etremera,261r,cafnberra,,3246 1871 6158 3450,31103.75,82,137210.4,107,f,74.990
rec-0169-org,female,jasmin,extremera,2614,canberra,02 3375 4024,3246 1871 6158 3450,31103.75,82,137210.4,107,f,74.990
rec-0170-dup-0,male,adryana,beahryman,2903,perth,,0417 8651 8594 1858,57065.91,95,144120.1,24,na,82.238
rec-0170-org,male,adriana,berryman,2904,perth,03 9474 7669,0417 8651 8594 1858,57065.91,95,144120.1,34,na,82.238
rec-0171-dup-0,,dyamond,myriti,2905,briabane,,5699 0332 460 3641,46685.05,85,89343.2,80,f,74.044
rec-0171-dup-1,,tiamond,myriti,2906,bristbane,04 9573 9343,5699 0332 4860 3641,46685.05,85,89343.2,83,f,74.044
rec-0171-dup-2,,diamind,myridi,2995,brisbane,04 9573 9343,5699 0332 4860 3641,46685.05,85,89343.2,86,f,74.044
rec-0171-org,female,diamond,myriti,2905,brisbane,04 9573 9343,5699 0332 4860 3641,46685.05,85,89343.2,80,f,74.044
rec-0172-dup-0,,sylvie,mason,missing,brisbane,,0791 41572 3916 2657,33150.08,114,45126.6,798,na,77.562
rec-0172-dup-1,,sylvi,mason,261r,,,0791 4157 3916 2657,33150.08,114,45126.6,78,na,77.562
rec-0172-dup-2,female,stylvie,majon,261r,,08 7806 8219,0791 4157 3916 2657,33150.08,114,45126.6,8,na,77.562
rec-0172-org,female,sylvie,mason,2614,brisbane,08 7806 8219,0791 4157 3916 2657,33150.08,114,45126.6,78,na,77.562
rec-0173-dup-0,,zade,scr'lva,2924,melbourne,08 0305 9069,3534 314 4070 4983,43129.11,31,155680.2,50,f,79.745
rec-0173-dup-1,male,jate,skriva,291e,melbouryne,,3534 3147 4070 4983,43129.11,31,155680.2,50,f,79.745
rec-0173-org,male,jade,scriva,2914,melbourne,08 0305 9069,3534 3147 4070 4983,43129.11,31,155680.2,50,f,79.745
rec-0174-org,male,juliana,clarke,2607,canberra,08 3884 6276,4120 5380 2997 0087,27016.62,25,39099.5,48,na,70.418
rec-0175-dup-0,,sophi3,ranson,2614,melbouahne,,7169 9889 97343 4033,46142.09,8,99373.7,63,f,73.255
rec-0175-dup-1,male,sophi,ranston,26q4,melbourne,,7169 39889 9734 4033,46142.09,8,99373.7,63,f,73.255
rec-0175-org,male,sophie,ranson,2614,melbourne,07 1951 3776,7169 9889 9734 4033,46142.09,8,99373.7,63,f,73.255
rec-0176-dup-0,,april,dackin,2600,perty,03 4729 7225,5238 4339 513 5774,71586.05,87,30587.1,9,f,79.334
rec-0176-dup-1,female,april,dackin,260p,peeth,03 4729 7225,5238 43395313 5774,71586.05,87,30587.1,97,f,79.334
rec-0176-org,female,april,dakin,2600,perth,03 4729 7225,5238 4339 5313 5774,71586.05,87,30587.1,99,f,79.334
rec-0177-dup-0,,azha,taahleton,2614,melbourne,,4397 2420 84852 3231,82845.78,109,27520.2,30,na,73.426
rec-0177-org,male,asha,tarleton,2614,melbourne,07 8055 4775,4397 2420 8852 3231,82845.78,109,27520.2,30,na,73.426
rec-0178-org,female,meg,burford,2611,brisbane,03 1518 9151,3572 8559 7901 3111,52117.47,74,98739.3,66,f,80.677
rec-0179-dup-0,,emioly,toseland,26q4,mekbourne,03 1656 2434,6887 4615 316 5630,50806.17,59,14470.9,54,f,77.064
rec-0179-dup-1,,emiili,tosteland,2614,melpourne,,6887 4615 3163 5630,50806.17,59,14470.9,54,f,77.064
rec-0179-dup-2,,emiily,tosteland,2614,melburne,,6887 4615 31633 5630,50806.17,59,14470.9,54,f,77.064
rec-0179-org,male,emiily,toseland,2614,melbourne,03 1656 2434,6887 4615 3163 5630,50806.17,59,14470.9,54,f,77.064
rec-0180-org,female,imogen,westbrook,2615,brisbane,08 0526 8553,6792 5627 5652 2934,76936.07,100,149037.4,56,f,79.790
rec-0181-dup-0,,olifia,ngvyen,2617,melborne,,4919 7325 4563 3949,30976.81,40,197462.9,83,f,68.676
rec-0181-org,male,olivia,nguyen,2617,melbourne,08 2685 6162,4919 7325 4563 3949,30976.81,40,197462.9,83,f,68.676
rec-0182-org,male,talia,mccarthy,2904,melbourne,08 1299 7210,0631 2294 6175 0188,58782.98,89,69330.8,77,na,78.544
rec-0183-org,male,ruby,sedunary,2913,melbourne,03 5291 4788,8937 2843 5172 1250,68171.22,82,58668.1,98,m,72.253
rec-0184-org,female,georgia,zawadzki,2902,melbourne,07 7420 4126,6359 1564 3460 9353,47753.91,118,324115.5,99,f,75.009
rec-0185-dup-0,male,kati,diecson,2995,melbiurne,,3922 9266 2659 4091,36240.38,7,53970.7,108,f,75.106
rec-0185-org,male,katie,dixon,2905,melbourne,08 4855 0805,3922 9266 2659 4091,36240.38,7,53970.7,108,f,75.106
rec-0186-dup-0,,feliciti,currv,29p5,melbourne,,2723 7594 0458 2011,36748.53,22,78725.8,34,na,75.609
rec-0186-org,male,felicity,curry,2905,melbourne,07 2289 6984,2723 7594 0458 2011,36748.53,22,78725.8,34,na,75.609
rec-0187-org,male,breony,charman,2602,melbourne,03 4107 5199,2899 0070 2772 9589,31346.11,111,56545.6,61,f,76.878
rec-0188-org,male,grace,fair,2906,melbourne,07 0452 5259,2572 9803 7975 3855,20637.75,98,31719.5,20,na,76.527
rec-0189-dup-0,,emiili,kulacz,2607,sydneu,,7613 0052 3811 344,68975.12,50,48139.6,48,f,75.315
rec-0189-dup-1,,emiily,kulacs,2607,sydney,,7613 0052 3811 30044,68975.12,50,48139.6,489,f,75.315
rec-0189-org,female,emiily,kulacz,2607,sydney,02 2511 0654,7613 0052 3811 3044,68975.12,50,48139.6,48,f,75.315
rec-0190-org,female,raquel,meaney,2904,brisbane,02 7451 5542,4244 3660 0317 0990,56718.84,105,73020.6,82,f,75.362
rec-0191-org,female,alexandra,kilby,2602,brisbane,02 7788 9299,8554 8957 3218 7083,34764.35,18,35813.5,47,f,77.510
rec-0192-dup-0,male,vanezsa,w'lseman,2903,melbourne,,5717 5751 51738 0626,54674.58,23,20035.5,462,f,78.328
rec-0192-dup-1,,vansesa,wisrman,2903,melbourn,,5717 5751 1738 0626,54674.58,23,20035.5,46,f,78.328
rec-0192-org,male,vanessa,wiseman,2903,melbourne,04 3039 7567,5717 5751 1738 0626,54674.58,23,20035.5,46,f,78.328
rec-0193-dup-0,,fioja,malzard,2602,melbournd,,3942 667 8806 2494,40890.28,52,59679.1,101,m,74.784
rec-0193-org,male,fiona,malzard,2602,melbourne,03 8827 4802,3942 6679 8806 2494,40890.28,52,59679.1,101,m,74.784
rec-0194-dup-0,,tayah,mccaffrey,2902,sydnei,,3172 2776 851 4920,54732.05,94,28672.7,71,na,84.100
rec-0194-org,male,tayah,mccaffrey,2903,sydney,07 2017 1911,3172 2776 8251 4920,54732.05,94,28672.7,71,na,84.100
rec-0195-dup-0,,chlo,kaminskas,2611,perdh,,4015 67975 9238 2615,37090.93,97,36160.2,107,m,77.195
rec-0195-dup-1,,cloe,kamin5kas,2611,pperth,,4015 6795 9238 2615,37090.93,97,36160.2,107,m,77.195
rec-0195-org,male,chloe,kaminskas,2611,perth,02 9286 0520,4015 6795 9238 2615,37090.93,97,36160.2,107,m,77.195
rec-0196-dup-0,,britget,zordan,2611,erth,,8125 4547 0535 46182,43108.88,115,222806.4,46,f,79.576
rec-0196-dup-1,male,bridget,jordan,26q1,perdh,,8125 454 0535 4612,43108.88,115,222806.4,46,f,79.576
rec-0196-org,male,bridget,zordan,2611,perth,02 4756 5915,8125 4547 0535 4612,43108.88,115,222806.4,46,f,79.576
rec-0197-org,female,matilda,taubert,2606,brisbane,08 1236 7072,9830 4635 7927 3969,71773.00,31,178836.0,71,f,72.162
rec-0198-dup-0,female,krisgen,pelperio,missing,,,1313 9312 1215 8837,49554.86,39,98804.1,48,f,77.811
rec-0198-org,female,kristen,belperio,2611,perth,08 1842 1200,1313 9312 1215 8837,49554.86,39,98804.1,48,f,77.811
rec-0199-dup-0,,tayloah,kreibik,2903,sydny,02 2071 7739,2072 5874 758 6953,63969.44,53,34520.5,37,m,78.141
rec-0199-org,male,taylor,kreibig,2903,sydney,02 2071 7739,2072 5874 7458 6953,63969.44,53,34520.5,37,m,78.141
rec-0200-org,male,elizabeth,nguyen,2617,melbourne,07 4018 8210,8334 2267 3712 9694,32961.55,82,27981.7,19,f,77.439
rec-0201-org,male,georgia,clarke,2913,melbourne,07 3417 1541,6955 5400 4953 0353,59933.63,74,34582.1,44,m,69.582
rec-0202-dup-0,,ema,binns,missing,perdh,04 2074 6918,6586 7129 71380 2554,41418.18,42,53322.5,54,f,68.206
rec-0202-dup-1,male,ema,bins,missing,pwrth,04 2074 6918,6586 7129 7130 554,41418.18,42,53322.5,54,f,68.206
rec-0202-dup-2,male,emna,binns,2y14,pe5th,,6586 7129 7130 2554,41418.18,42,53322.5,574,f,68.206
rec-0202-org,male,emma,binns,2614,perth,04 2074 6918,6586 7129 7130 2554,41418.18,42,53322.5,54,f,68.206
rec-0203-dup-0,,nicole,herzey,2y15,perth,08 1468 5993,8521 78249 2681 7606,62801.19,10,105878.8,1,f,73.406
rec-0203-org,female,nicole,hersey,2615,perth,08 1468 5993,8521 8249 2681 7606,62801.19,10,105878.8,10,f,73.406
rec-0204-dup-0,,jessika,beahryman,2615,sydney,,05 87 8364 9943 9555,46245.97,17,178495.5,30,f,66.364
rec-0204-dup-1,,jezsica,perryman,261r,sydney,03 2605 3788,0587 364 9943 9555,46245.97,17,178495.5,30,f,66.364
rec-0204-org,male,jessica,berryman,2615,sydney,03 2605 3788,0587 8364 9943 9555,46245.97,17,178495.5,30,f,66.364
rec-0205-dup-0,male,acassandra,hobjon,missing,sydhey,04 0910 8312,9759 998 8320 0128,62133.64,22,120648.1,66,na,74.622
rec-0205-dup-1,male,cassandra,hobston,26q5,sydny,04 0910 8312,9759 0998 830 0128,62133.64,22,120648.1,6,na,74.622
rec-0205-dup-2,,cassanda,hobson,missing,sydney,,9759 998 8320 0128,62133.64,22,120648.1,66,na,74.622
rec-0205-org,male,cassandra,hobson,2615,sydney,04 0910 8312,9759 0998 8320 0128,62133.64,22,120648.1,66,na,74.622
rec-0206-org,female,chloe,nguyen,2611,sydney,08 4553 2329,3532 6865 1466 9980,48351.62,20,91307.6,77,na,72.007
